province_norm,year,province,population,population_imputed_from_nearest,denuncies,denuncies_per100k,ordres,ordres_per100k,feminicidis,feminicidis_per100k,immigracio,immigracio_per100k,votes,votes_per100k,atur_annual_mean_pct,n_quarters,atur_used_pct,unemployed_est,unemployed_per100k
cordoba,2013,Cordoba,799934.0,False,16270.0,2033.9177982183528,4550.0,568.7969257463741,2.0,0.2500206267017029,1513.0,189.14060409983824,0.0,0.0,35.162499999999994,4.0,35.162499999999994,281276.79274999996,35162.5
cordoba,2014,Cordoba,796830.0,False,16530.0,2074.470087722601,4720.0,592.3471756836465,1.0,0.1254972829838234,1496.0,187.74393534379982,0.0,0.0,33.64,4.0,33.64,268053.612,33640.0
cordoba,2015,Cordoba,794359.0,False,16380.0,2062.0399592627514,5010.0,630.6972036572885,1.0,0.12588766540065638,1533.0,192.98579105920624,0.0,0.0,29.9875,4.0,29.9875,238208.405125,29987.5
cordoba,2016,Cordoba,790749.0,False,15110.0,1910.8465518135338,4460.0,564.0222118523071,0.0,0.0,2014.0,254.69523198891176,1038.0,131.26794975396743,30.245,4.0,30.245,239162.03505,30245.0
cordoba,2017,Cordoba,787735.0,False,18030.0,2288.8407903673187,4340.0,550.9467016191993,0.0,0.0,2137.0,271.28412473737995,0.0,0.0,28.17,4.0,28.17,221904.94950000002,28170.0
cordoba,2018,Cordoba,784079.0,False,18260.0,2328.846965675653,4060.0,517.8049660812239,0.0,0.0,2556.0,325.98755992699716,0.0,0.0,24.7375,4.0,24.7375,193961.542625,24737.5
cordoba,2019,Cordoba,780982.0,False,19330.0,2475.0890545492725,4310.0,551.869313249217,4.0,0.5121756967510135,3817.0,488.74365862465464,56919.0,7288.132120842734,23.06,4.0,23.06,180094.4492,23060.0
cordoba,2020,Cordoba,780825.0,False,20390.0,2611.3405692696824,4770.0,610.8923254250312,1.0,0.12806966990042584,2083.0,266.769122402587,0.0,0.0,24.255,4.0,24.255,189389.10374999998,24255.0
cordoba,2021,Cordoba,777622.0,False,23890.0,3072.1867436878074,4290.0,551.6819225793508,0.0,0.0,2006.0,257.9659526093655,0.0,0.0,21.0525,4.0,21.0525,163708.87154999998,21052.5
cordoba,2022,Cordoba,775110.0,False,28400.0,3663.996077976029,4180.0,539.2782959837958,1.0,0.12901394640760666,6958.0,897.6790391041272,0.0,0.0,19.4175,4.0,19.4175,150506.98425,19417.5
cordoba,2023,Cordoba,775002.0,False,28440.0,3669.667949244002,4610.0,594.837174613743,1.0,0.12903192507890301,6280.0,810.320489495511,62526.0,8067.850147483491,18.4075,4.0,18.4075,142658.49315,18407.5
cordoba,2024,Cordoba,774313.0,False,28100.0,3629.023405263763,5020.0,648.3166368122452,0.0,0.0,,,0.0,0.0,16.6175,4.0,16.6175,128671.46277499999,16617.5
cuenca,2000,,201189.0,True,,,,,,,,,93.0,46.22519123808956,,,,,
cuenca,2003,Cuenca,201189.0,False,1820.0,904.6220220787419,0.0,0.0,0.0,0.0,8106.0,4029.047313719935,0.0,0.0,9.1975,4.0,9.1975,18504.358275,9197.499999999998
cuenca,2004,Cuenca,203133.0,False,2430.0,1196.2605780449262,1090.0,536.5942510571891,0.0,0.0,10325.0,5082.876735931631,131.0,64.48976778760714,8.715,4.0,8.715,17703.040950000002,8715.0
cuenca,2005,Cuenca,205786.0,False,2170.0,1054.493502959385,1100.0,534.5358770761859,0.0,0.0,14259.0,6929.042792026668,0.0,0.0,6.425,4.0,6.425,13221.7505,6425.0
cuenca,2006,Cuenca,208120.0,False,4680.0,2248.7026715356524,1340.0,643.8593119354218,1.0,0.48049202383240436,15324.0,7363.059773207764,0.0,0.0,6.9475,4.0,6.9475,14459.136999999999,6947.499999999999
cuenca,2007,Cuenca,211114.0,False,3430.0,1624.7146091685063,1620.0,767.3579203653002,0.0,0.0,18774.0,8892.825677122313,0.0,0.0,5.7575,4.0,5.7575,12154.88855,5757.5
cuenca,2008,Cuenca,214903.0,False,3970.0,1847.3450812692238,1860.0,865.5067635165633,0.0,0.0,3401.0,1582.5744638278666,166.0,77.24415201276855,7.9675,4.0,7.9675,17122.396525,7967.5
cuenca,2009,Cuenca,216435.0,False,4050.0,1871.2315475777948,1800.0,831.658465590131,0.0,0.0,2234.0,1032.1805622935292,0.0,0.0,15.982499999999998,4.0,15.982499999999998,34591.723874999996,15982.5
cuenca,2010,Cuenca,216609.0,False,4470.0,2063.626165117793,1300.0,600.1597348217294,2.0,0.9233226689565068,2014.0,929.7859276392024,0.0,0.0,19.3525,4.0,19.3525,41919.256725,19352.5
cuenca,2011,Cuenca,216377.0,False,6070.0,2805.288917029074,1500.0,693.2344934997712,0.0,0.0,1496.0,691.3858681837719,181.0,83.6502955489724,19.5325,4.0,19.5325,42263.837525,19532.5
cuenca,2012,Cuenca,214752.0,False,4920.0,2291.014751899866,2470.0,1150.16390999851,1.0,0.46565340485769635,910.0,423.7445984205036,0.0,0.0,23.3775,4.0,23.3775,50203.6488,23377.5
cuenca,2013,Cuenca,211356.0,False,4210.0,1991.8999224057986,2470.0,1168.6443725278677,1.0,0.4731353734930639,616.0,291.45139007172736,0.0,0.0,28.87,4.0,28.87,61018.4772,28870.0
cuenca,2014,Cuenca,208031.0,False,3610.0,1735.3182939081194,1570.0,754.6952136941129,0.0,0.0,850.0,408.5929500891694,0.0,0.0,28.0025,4.0,28.0025,58253.880775000005,28002.500000000004
cuenca,2015,Cuenca,205664.0,False,4370.0,2124.824957211763,1920.0,933.5615372646646,1.0,0.4862299673253462,831.0,404.05710284736267,0.0,0.0,22.615,4.0,22.615,46510.9136,22615.0
cuenca,2016,Cuenca,202864.0,False,3690.0,1818.9525987853933,1270.0,626.0351762757316,0.0,0.0,1130.0,557.0234245602966,182.0,89.71527723006547,18.015,4.0,18.015,36545.9496,18015.0
cuenca,2017,Cuenca,200531.0,False,3530.0,1760.3263335843337,1130.0,563.5038971530586,0.0,0.0,1288.0,642.2947075514509,0.0,0.0,15.9025,4.0,15.9025,31889.442275,15902.5
cuenca,2018,Cuenca,198922.0,False,4150.0,2086.244859794291,1660.0,834.4979439177166,0.0,0.0,1796.0,902.8664501663969,0.0,0.0,15.4,4.0,15.4,30633.988,15400.0
cuenca,2019,Cuenca,197617.0,False,5840.0,2955.211343153676,1890.0,956.3954518082958,0.0,0.0,2210.0,1118.3248404742508,4866.0,2462.338766401676,13.065,4.0,13.065,25818.66105,13064.999999999998
cuenca,2020,Cuenca,197537.0,False,4210.0,2131.2462981618633,1550.0,784.6631264016362,0.0,0.0,1470.0,744.1643843938098,0.0,0.0,15.6525,4.0,15.6525,30919.478925,15652.5
cuenca,2021,Cuenca,196510.0,False,4280.0,2178.0062083354537,1560.0,793.8527301409598,0.0,0.0,1735.0,882.9067223042084,0.0,0.0,12.1075,4.0,12.1075,23792.44825,12107.5
cuenca,2022,Cuenca,196640.0,False,5160.0,2624.084621643613,1830.0,930.6346623270953,2.0,1.017087062652563,5085.0,2585.9438567941415,0.0,0.0,9.6075,4.0,9.6075,18892.188,9607.5
cuenca,2023,Cuenca,198436.0,False,4590.0,2313.08835090407,1480.0,745.8324094418351,0.0,0.0,4941.0,2489.9715777379106,4978.0,2508.6173879739563,11.4075,4.0,11.4075,22636.586700000003,11407.500000000002
cuenca,2024,Cuenca,199025.0,False,6320.0,3175.48046727798,2190.0,1100.3642758447431,1.0,0.5024494410249969,,,0.0,0.0,10.495,4.0,10.495,20887.673749999998,10494.999999999998
gipuzkoa,2000,,676778.0,True,,,,,,,,,360.0,53.193218455682654,,,,,
gipuzkoa,2003,Gipuzkoa,676778.0,False,4290.0,633.8858532635518,0.0,0.0,0.0,0.0,14878.0,2198.3575116212405,0.0,0.0,6.44,4.0,6.44,43584.5032,6440.0
gipuzkoa,2004,Gipuzkoa,680750.0,False,11750.0,1726.0374586852736,5860.0,860.8152772677194,0.0,0.0,18232.0,2678.2225486595667,1793.0,263.38597135512305,6.7975,4.0,6.7975,46273.981250000004,6797.500000000001
gipuzkoa,2005,Gipuzkoa,684269.0,False,9260.0,1353.2689629370905,3930.0,574.3355317864758,0.0,0.0,21536.0,3147.300257647212,0.0,0.0,5.695,4.0,5.695,38969.11955,5695.000000000001
gipuzkoa,2006,Gipuzkoa,688423.0,False,13430.0,1950.8354601749215,3270.0,474.9986563493666,1.0,0.1452595279355861,25290.0,3673.613461490973,0.0,0.0,5.7575,4.0,5.7575,39635.954225,5757.5
gipuzkoa,2007,Gipuzkoa,693439.0,False,10380.0,1496.887253240732,3290.0,474.44692323333413,0.0,0.0,29040.0,4187.823298083898,0.0,0.0,5.0925,4.0,5.0925,35313.381075000005,5092.500000000001
gipuzkoa,2008,Gipuzkoa,699398.0,False,10030.0,1434.0904606533047,3110.0,444.6681288765481,1.0,0.1429801057480862,6001.0,858.0236145942654,1787.0,255.50544897183005,5.335,4.0,5.335,37312.8833,5335.0
gipuzkoa,2009,Gipuzkoa,704173.0,False,10720.0,1522.3531717347867,3260.0,462.9544160312878,1.0,0.1420105570648122,3971.0,563.9239221043692,0.0,0.0,9.2825,4.0,9.2825,65364.858725000006,9282.5
gipuzkoa,2010,Gipuzkoa,705977.0,False,10250.0,1451.8886592622705,3070.0,434.8583594083093,0.0,0.0,3882.0,549.876270756696,0.0,0.0,8.030000000000001,4.0,8.030000000000001,56689.953100000006,8030.000000000001
gipuzkoa,2011,Gipuzkoa,707258.0,False,11610.0,1641.5508909054404,3400.0,480.729804399526,1.0,0.14139111894103706,3972.0,561.6055244337992,3687.0,521.3090555356038,10.1775,4.0,10.1775,71981.18295,10177.5
gipuzkoa,2012,Gipuzkoa,708421.0,False,9750.0,1376.3002508395432,2700.0,381.1293002324889,1.0,0.141159000086107,3217.0,454.1085032770062,0.0,0.0,12.97,4.0,12.97,91882.20370000001,12970.000000000002
gipuzkoa,2013,Gipuzkoa,709043.0,False,9640.0,1359.5790382247621,2680.0,377.9742554400791,0.0,0.0,3037.0,428.3238111087762,0.0,0.0,14.115,4.0,14.115,100081.41945,14115.0
gipuzkoa,2014,Gipuzkoa,708675.0,False,10840.0,1529.6151268211804,2840.0,400.7478745546266,0.0,0.0,3223.0,454.79239425688786,0.0,0.0,14.26,4.0,14.26,101057.05500000001,14260.0
gipuzkoa,2015,Gipuzkoa,709766.0,False,11400.0,1606.1631579985517,2980.0,419.8566851610249,0.0,0.0,3658.0,515.3811256104125,0.0,0.0,12.67,4.0,12.67,89927.35220000001,12670.0
gipuzkoa,2016,Gipuzkoa,711261.0,False,13070.0,1837.5814222908327,2910.0,409.1325125375917,0.0,0.0,4358.0,612.7146012504552,1187.0,166.8866984131001,10.2575,4.0,10.2575,72957.597075,10257.5
gipuzkoa,2017,Gipuzkoa,713130.0,False,13310.0,1866.4198673453648,2810.0,394.0375527603662,0.0,0.0,5626.0,788.9164668433526,0.0,0.0,9.015,4.0,9.015,64288.6695,9015.0
gipuzkoa,2018,Gipuzkoa,715749.0,False,14520.0,2028.6441196564717,2850.0,398.18427968463806,0.0,0.0,6829.0,954.105419637331,0.0,0.0,7.6975,4.0,7.6975,55094.779275,7697.5
gipuzkoa,2019,Gipuzkoa,719613.0,False,16960.0,2356.822347567373,2120.0,294.60279344592163,0.0,0.0,8266.0,1148.6729672754661,37773.0,5249.071375864527,7.22,4.0,7.22,51956.0586,7220.0
gipuzkoa,2020,Gipuzkoa,724347.0,False,14380.0,1985.2363577125327,1740.0,240.21636039080718,0.0,0.0,4893.0,675.5049720644939,0.0,0.0,7.585,4.0,7.585,54941.71995,7585.0
gipuzkoa,2021,Gipuzkoa,725508.0,False,14450.0,1991.7078791688032,2400.0,330.80269273391883,0.0,0.0,4242.0,584.6937594072016,0.0,0.0,8.615,4.0,8.615,62502.514200000005,8615.0
gipuzkoa,2022,Gipuzkoa,723241.0,False,15660.0,2165.253352616901,2780.0,384.3808633636644,0.0,0.0,12816.0,1772.0234334060156,0.0,0.0,7.87,4.0,7.87,56919.0667,7870.000000000001
gipuzkoa,2023,Gipuzkoa,726712.0,False,16980.0,2336.551481191999,2220.0,305.4855293431236,1.0,0.1376060942987043,12259.0,1686.913110007816,49074.0,6752.881471614615,7.465,4.0,7.465,54249.0508,7464.999999999999
gipuzkoa,2024,Gipuzkoa,729722.0,False,18520.0,2537.9528094260554,3130.0,428.9304694116389,1.0,0.1370384886299166,,,0.0,0.0,6.3575,4.0,6.3575,46392.07614999999,6357.499999999999
girona,2000,,593087.0,True,,,,,,,,,273.0,46.03034630669699,,,,,
girona,2003,Girona,593087.0,False,11930.0,2011.5092726699454,0.0,0.0,2.0,0.3372186542615164,69550.0,11726.778701944233,0.0,0.0,10.39,4.0,10.39,61621.7393,10390.0
girona,2004,Girona,618291.0,False,17740.0,2869.199131153454,9130.0,1476.6509620874313,0.0,0.0,79133.0,12798.66600031377,577.0,93.32175302567885,8.6875,4.0,8.6875,53714.030625,8687.5
girona,2005,Girona,645160.0,False,11810.0,1830.5536611073221,6460.0,1001.3020026040051,2.0,0.31000062000124,100367.0,15556.916113832229,0.0,0.0,7.3225,4.0,7.3225,47241.841,7322.5
girona,2006,Girona,668911.0,False,24030.0,3592.406164646717,7370.0,1101.7908212004288,2.0,0.2989934385889902,116284.0,17384.076506441066,0.0,0.0,6.3775,4.0,6.3775,42659.799025,6377.5
girona,2007,Girona,694222.0,False,18840.0,2713.82929379939,7290.0,1050.0963668682352,2.0,0.2880922817196805,129183.0,18608.31261469674,0.0,0.0,7.9625,4.0,7.9625,55277.42675,7962.5
girona,2008,Girona,719747.0,False,22570.0,3135.8241159740855,10220.0,1419.943396776923,2.0,0.2778754201129008,15638.0,2172.7079098627714,717.0,99.61833811047494,10.96,4.0,10.96,78884.2712,10960.0
girona,2009,Girona,735856.0,False,21100.0,2867.4088408601683,9430.0,1281.5007284033832,0.0,0.0,10218.0,1388.586897436455,0.0,0.0,18.005,4.0,18.005,132490.87279999998,18005.0
girona,2010,Girona,741841.0,False,21750.0,2931.8951095989573,8220.0,1108.0541517656748,4.0,0.5391991006159002,9250.0,1246.897920174269,0.0,0.0,17.857499999999998,4.0,17.857499999999998,132474.25657499998,17857.499999999996
girona,2011,Girona,747036.0,False,20900.0,2797.723269025857,8440.0,1129.7982961999153,3.0,0.40158707210897465,9635.0,1289.763813256657,2636.0,352.86117402641906,21.7025,4.0,21.7025,162125.4879,21702.500000000004
girona,2012,Girona,751599.0,False,21350.0,2840.610485112407,8370.0,1113.6257499012106,2.0,0.2660993428676728,7305.0,971.9278498241748,0.0,0.0,24.2075,4.0,24.2075,181943.327925,24207.5
girona,2013,Girona,750022.0,False,18830.0,2510.5930226046703,8220.0,1095.9678516096862,0.0,0.0,6677.0,890.2405529437804,0.0,0.0,22.985,4.0,22.985,172392.5567,22984.999999999996
girona,2014,Girona,745189.0,False,17940.0,2407.4429440048098,7750.0,1040.0046162785547,1.0,0.13419414403594254,6769.0,908.3601609792952,0.0,0.0,22.53,4.0,22.53,167891.0817,22530.0
girona,2015,Girona,743431.0,False,19830.0,2667.36253936142,6520.0,877.0148137486867,0.0,0.0,7479.0,1006.0113177954645,0.0,0.0,19.7225,4.0,19.7225,146623.17897500002,19722.5
girona,2016,Girona,745797.0,False,20490.0,2747.396409478719,5350.0,717.3533816842921,0.0,0.0,8798.0,1179.6775798240005,724.0,97.07735482979953,16.14,4.0,16.14,120371.63580000002,16140.000000000002
girona,2017,Girona,750468.0,False,21310.0,2839.5614469904112,4950.0,659.5884168278994,0.0,0.0,10904.0,1452.9600196144272,0.0,0.0,13.9625,4.0,13.9625,104784.0945,13962.5
girona,2018,Girona,756522.0,False,21610.0,2856.4932678758846,4610.0,609.3676059651933,2.0,0.26436772493066957,13781.0,1821.6258086347787,0.0,0.0,11.3975,4.0,11.3975,86224.59495,11397.5
girona,2019,Girona,765476.0,False,25960.0,3391.3538765421777,5480.0,715.894423861754,1.0,0.13063766858791132,15425.0,2015.086037968532,10715.0,1399.7826189194698,10.3325,4.0,10.3325,79092.8077,10332.5
girona,2020,Girona,776698.0,False,23770.0,3060.3915550188103,4880.0,628.3008324986031,2.0,0.25750034118795206,9601.0,1236.130387872764,0.0,0.0,12.6025,4.0,12.6025,97883.36545,12602.5
girona,2021,Girona,784941.0,False,26300.0,3350.570297640205,4820.0,614.0588910504101,2.0,0.2547962203528673,10274.0,1308.8881839526791,0.0,0.0,12.975,4.0,12.975,101846.09475,12975.0
girona,2022,Girona,790432.0,False,27130.0,3432.30031172827,5800.0,733.7759604874296,2.0,0.2530261932715275,30389.0,3844.6064936642238,0.0,0.0,8.9575,4.0,8.9575,70802.9464,8957.5
girona,2023,Girona,808672.0,False,29770.0,3681.3442285623837,6420.0,793.8941870127815,2.0,0.24731906137469828,27279.0,3373.308337620197,22706.0,2807.8133037869493,9.9575,4.0,9.9575,80523.5144,9957.5
girona,2024,Girona,821108.0,False,29640.0,3609.756572825986,5570.0,678.3516906424003,3.0,0.36535997700667877,,,0.0,0.0,9.4675,4.0,9.4675,77738.39989999999,9467.499999999998
granada,2000,,831320.0,True,,,,,,,,,378.0,45.469855170090945,,,,,
granada,2003,Granada,831320.0,False,22160.0,2665.6401866910455,0.0,0.0,1.0,0.12029062214309773,23113.0,2780.2771495934176,0.0,0.0,17.8375,4.0,17.8375,148286.705,17837.499999999996
granada,2004,Granada,842810.0,False,28460.0,3376.79904130231,7160.0,849.5390420142144,4.0,0.4746028167677175,26876.0,3188.856325862294,1145.0,135.85505629975913,13.3775,4.0,13.3775,112746.90775,13377.5
granada,2005,Granada,856429.0,False,22610.0,2640.0320400173277,6330.0,739.1155600756164,1.0,0.11676391154433118,36318.0,4240.6317394670195,0.0,0.0,13.1175,4.0,13.1175,112342.07407499998,13117.499999999998
granada,2006,Granada,871597.0,False,33510.0,3844.666743919495,5690.0,652.8246425813765,5.0,0.5736596156251111,43254.0,4962.614602849711,0.0,0.0,10.985,4.0,10.985,95744.93044999999,10984.999999999998
granada,2007,Granada,885032.0,False,40000.0,4519.610590351535,6950.0,785.2823400735792,0.0,0.0,48874.0,5522.286199821024,0.0,0.0,11.8825,4.0,11.8825,105163.9274,11882.5
granada,2008,Granada,900260.0,False,41760.0,4638.659942683225,7530.0,836.4250327683113,2.0,0.22215804323195523,6995.0,776.9977562037633,1115.0,123.85310910181502,19.3275,4.0,19.3275,173997.7515,19327.5
granada,2009,Granada,909112.0,False,38880.0,4276.700780541892,5530.0,608.2858877674038,2.0,0.21999489611841005,4835.0,531.8376613662563,0.0,0.0,26.2225,4.0,26.2225,238391.89419999998,26222.5
granada,2010,Granada,915317.0,False,36830.0,4023.742594095816,4070.0,444.6546934013025,2.0,0.21850353484093488,4115.0,449.57102293522354,0.0,0.0,28.735,4.0,28.735,263016.33995,28735.0
granada,2011,Granada,919885.0,False,33470.0,3638.498290547188,3890.0,422.8789468248748,3.0,0.32612772248705,3704.0,402.6590280306778,0.0,0.0,29.1225,4.0,29.1225,267893.509125,29122.499999999996
granada,2012,Granada,922460.0,False,34470.0,3736.747392840882,3780.0,409.77386553346486,1.0,0.10840578453266267,3020.0,327.3854692886412,0.0,0.0,35.5875,4.0,35.5875,328280.4525,35587.5
granada,2013,Granada,921509.0,False,32930.0,3573.486531330676,3330.0,361.3638065390571,1.0,0.10851765962133848,3035.0,329.3510969507623,0.0,0.0,37.035,4.0,37.035,341280.85815,37034.99999999999
granada,2014,Granada,919381.0,False,34470.0,3749.2617315345865,4150.0,451.39066393584375,2.0,0.2175376693666717,3143.0,341.8604474097246,0.0,0.0,35.915,4.0,35.915,330195.68614999996,35915.0
granada,2015,Granada,917546.0,False,34860.0,3799.2645600329574,8010.0,872.9807551882957,2.0,0.2179727228934571,3701.0,403.35852371434237,0.0,0.0,30.942500000000003,4.0,30.942500000000003,283911.67105,30942.5
granada,2016,Granada,915706.0,False,38830.0,4240.443985296591,10280.0,1122.6310628083686,1.0,0.10920535630431602,4494.0,490.76887123159617,993.0,108.4409188101858,29.9375,4.0,29.9375,274139.48375,29937.5
granada,2017,Granada,914780.0,False,40820.0,4462.275082533505,10240.0,1119.3948271715603,2.0,0.21863180218194536,5772.0,630.9713810970944,0.0,0.0,25.7725,4.0,25.7725,235761.67549999998,25772.5
granada,2018,Granada,915140.0,False,35550.0,3884.651528727845,10460.0,1142.9945145005136,5.0,0.5463644906790218,7398.0,808.4009004086807,0.0,0.0,23.9975,4.0,23.9975,219610.72149999999,23997.5
granada,2019,Granada,916879.0,False,37830.0,4125.953370073914,8870.0,967.4122757746661,1.0,0.10906564552138287,9096.0,992.0611116624985,73914.0,8061.4781230674935,22.21,4.0,22.21,203638.82590000003,22210.000000000004
granada,2020,Granada,921966.0,False,39810.0,4317.946648791822,11750.0,1274.4504678046696,2.0,0.21692773920079483,7051.0,764.7787445524021,0.0,0.0,23.775,4.0,23.775,219197.4165,23775.0
granada,2021,Granada,925046.0,False,49500.0,5351.08524332844,13900.0,1502.6279774195013,1.0,0.10810273218845332,7518.0,812.7163405927921,0.0,0.0,22.63,4.0,22.63,209337.9098,22630.0
granada,2022,Granada,926019.0,False,53250.0,5750.4219675838185,11770.0,1271.0322358396534,2.0,0.21597828986230305,17554.0,1895.6414501214338,0.0,0.0,20.9575,4.0,20.9575,194070.43192499998,20957.5
granada,2023,Granada,934072.0,False,58150.0,6225.430159559434,10800.0,1156.2277854383817,2.0,0.21411625656266328,17374.0,1860.0279207598558,81080.0,8680.273041050368,20.5075,4.0,20.5075,191554.81540000002,20507.500000000004
granada,2024,Granada,939741.0,False,51410.0,5470.656276569821,9790.0,1041.776404349709,1.0,0.10641229870783546,,,0.0,0.0,21.435,4.0,21.435,201433.48335,21435.0
guadalajara,2000,,183879.0,True,,,,,,,,,618.0,336.0905813061851,,,,,
guadalajara,2003,Guadalajara,183879.0,False,3930.0,2137.275055879138,0.0,0.0,0.0,0.0,10627.0,5779.344025146971,0.0,0.0,8.747499999999999,4.0,8.747499999999999,16084.815524999996,8747.499999999998
guadalajara,2004,Guadalajara,193139.0,False,5720.0,2961.5976058693477,1980.0,1025.1684020316975,1.0,0.517761819207928,13504.0,6991.855606583859,1059.0,548.3097665411957,8.065,4.0,8.065,15576.66035,8065.0
guadalajara,2005,Guadalajara,202525.0,False,5710.0,2819.4050117269476,2430.0,1199.851870139489,0.0,0.0,17316.0,8550.055548697692,0.0,0.0,6.9775,4.0,6.9775,14131.181875,6977.5
guadalajara,2006,Guadalajara,213166.0,False,4830.0,2265.8397680680782,1340.0,628.6180723004607,0.0,0.0,20459.0,9597.684433727705,0.0,0.0,6.6625,4.0,6.6625,14202.184749999999,6662.499999999999
guadalajara,2007,Guadalajara,225058.0,False,5970.0,2652.6495392298875,2410.0,1070.8350736254654,0.0,0.0,25647.0,11395.729100942868,0.0,0.0,5.0025,4.0,5.0025,11258.526450000001,5002.500000000001
guadalajara,2008,Guadalajara,237361.0,False,17380.0,7322.180139112997,2610.0,1099.5909184743912,3.0,1.263897607441829,3323.0,1399.977249843066,785.0,330.71987394727864,8.7575,4.0,8.7575,20786.889575,8757.5
guadalajara,2009,Guadalajara,245403.0,False,13540.0,5517.454961838282,2920.0,1189.879504325538,0.0,0.0,2185.0,890.3721633394864,0.0,0.0,13.9125,4.0,13.9125,34141.692375,13912.5
guadalajara,2010,Guadalajara,250531.0,False,15520.0,6194.842155262223,2970.0,1185.4820361552063,0.0,0.0,1938.0,773.5569650063265,0.0,0.0,17.2025,4.0,17.2025,43097.595275,17202.5
guadalajara,2011,Guadalajara,254656.0,False,9790.0,3844.4018597637596,2280.0,895.3254586579543,0.0,0.0,1916.0,752.3875345564212,948.0,372.26690123146517,19.5675,4.0,19.5675,49829.8128,19567.5
guadalajara,2012,Guadalajara,257731.0,False,7150.0,2774.2103200623906,2620.0,1016.5637816172676,1.0,0.3880014433653693,1313.0,509.44589513872995,0.0,0.0,22.6375,4.0,22.6375,58343.855124999995,22637.499999999996
